Id,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,ADDRESSBLO,ADDRESSBUI,ADDRESSPOS,ADDRESSSTR,ADDRESSTYP,HYPERLINK,LANDXADDRE,LANDYADDRE,PHOTOURL,ADDRESSFLO,INC_CRC,FMEL_UPD_D,ADDRESSUNI,snippet,Y,X
1446,Collin's - Marina Square,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,6,Marina Square,39594,Raffles Boulevard,R,,0,0,,1,ADBAF9D2F02FBAF2,2.02004E+13,"204,205",,30428.09239,30636.3556
1447,Collin's - Cineleisure,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,8,Cineleisure Orchard,239695,Grange Road,R,,0,0,,B1,86E14996D54D38CD,2.02004E+13,"8,9,2020",,31541.09979,28346.2347
1448,Collin's - Northpoint,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,930,Northpoint City,768159,Yishun Ave 2,R,,0,0,,1,B74283C4474C6DB3,2.02004E+13,"113,114",,46439.0272,29077.53
1449,Collin's - Changi Airport,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,65,Changi Aiport Terminal 3,819663,Airport Boulvard,R,,0,0,,3,1A6E905CA18B12BE,2.02004E+13,21,,37385.47989,44899.3133
1450,Collin's - Paya Lebar Quarter,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,30,Paya Lebar Quarter,409053,Paya Lebar Road,R,,0,0,,B1,FC094F30F51A73A5,2.02004E+13,1,,33124.13829,34613.7717
1451,Dining in Garden - AMK Library,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,4300,AMK Library,569842,Ang Mo Kio Ave 6,C,,0,0,,1,76F3797AB4C1896E,2.02004E+13,1,,39642.8229,29364.6229
1452,Bakery Cuisine - Terminal 2,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,60,Terminal 2,819643,Airport Boulevared,B,,0,0,,26,51DD7FDD7BB6BB0A,2.02004E+13,37,,37476.19949,45297.8699
1453,Bakery Cuisine - Terminal 4,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,10,Terminal 4,819665,Airport Boulevared,B,,0,0,,2,2C7925A522623779,2.02004E+13,11,,35576.16899,44711.6974
1454,Bakery Cuisine - Innovis,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,2,Innovis,138634,Fusionopolis Way,B,,0,0,,1,723FDEC9028B4B03,2.02004E+13,7,,31199.72409,23018.3416
1455,Bakery Cuisine - Jcube,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,2,Jcube,609731,Jurong East Central,B,,0,0,,B1,3E708F2CA910704B,2.02004E+13,"8,8A",,35051.73479,17634.2817
1456,Bakery Cuisine - OUB Centre,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,OUB Centre,48616,Raffles Place,B,,0,0,,B1,2046D88BC8702B7B,2.02004E+13,37,,29641.31109,29965.8315
1457,Bakery Cuisine - Rivervale Mall,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,11,Rivervale Mall,545082,Rivervale Crescent,B,,0,0,,1,FD87EA00CD902955,2.02004E+13,"5,6,6A",,41567.7918,35918.3979
1458,Bakery Cuisine - Expo MRT Station,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,21,Expo MRT Station,486065,Changi South Avenue 1,B,,0,0,,1,833D11F915DCAC11,2.02004E+13,1,,35193.62139,42270.6232
1459,Bakery Cuisine - Tanjong Pagar MRT Station,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,120,Tanjong Pagar MRT Station,69119,Maxwell Road,B,,0,0,,B1,0A1415AC9A6A4F6E,2.02004E+13,"33,34",,28776.17849,29346.99349
1460,Bakery Cuisine - Mapletree 18,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,18,Mapletree 18,539775,Tai Seng Street,B,,0,0,,B1,B47E68D44CE88239,2.02004E+13,"8,9,2020",,35393.09679,34165.123
1461,Bakery Cuisine Caf?? - Matrix,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,30,Matrix,138671,Biopolis Way,B,,0,0,,1,209F35ED8EDE2EA8,2.02004E+13,5,,31751.85829,23457.1385
1462,BreadTalk - United Square,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,101,United Square Shopping Mall,307591,Thomson Road,B,,0,0,,1,1C1585B087C4DB0B,2.02004E+13,"75A,76A",,33289.68999,29128.996
1463,BreadTalk - IHQ,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,30,BreadTalk IHQ,534013,Tai Seng Street,B,,0,0,,1,FEF6A036899F571C,2.02004E+13,4,,35170.70799,34267.709
1464,BreadTalk - Bedok Mall,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,311,Bedok Mall,467360,New Upper Changi Road,B,,0,0,,B2,7C89C176473C8490,2.02004E+13,"25,26",,34112.28809,38678.1716
1465,BreadTalk - East Point,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,3,Eastpoint Mall,528833,Simei Street 6,B,,0,0,,1,3050F06A9F34C3E1,2.02004E+13,1,,36095.47039,41321.9779
1466,BreadTalk - Sun Plaza,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,30,Sun Plaza,757713,Sembawang Drive,B,,0,0,,1,202A3145E90D3FD1,2.02004E+13,2,,47763.0544,26457.9938
1467,BreadTalk - Westgate,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,3,WestGate,608532,Gateway Drive,B,,0,0,,2,F7A1D2FA4A430AB9,2.02004E+13,3,,35135.44119,17902.41249
1468,BreadTalk - Waterway Point,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,83,Waterway Point,828761,Punggol Central,B,,0,0,,B1,92251D9655A8DF08,2.02004E+13,15,,43153.2448,35641.9784
1469,BreadTalk - CompassONE,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,Compass One,545078,Sengkang Square,B,,0,0,,B1,3291922B11CE5B46,2.02004E+13,29,,41556.3036,34862.1106
1470,BreadTalk - Tampines Central,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,4,Tampines Mall,529510,Tampines Central 5,B,,0,0,,1,30EA1FA4172DFBCE,2.02004E+13,32,,37197.43079,40360.7753
1471,BreadTalk - Rivervale Mall,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,11,Rivervale Mall,545082,Rivervale Crescent,B,,0,0,,1,FD87EA0078095916,2.02004E+13,15,,41567.7918,35918.3979
1472,BreadTalk - ION,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,2,ION Orchard,238801,Orchard Turn,B,,0,0,,B2,0D92D93E02AC13AC,2.02004E+13,73,,31819.16829,27785.9379
1473,BreadTalk - Jewel Changi Airport,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,78,Jewel,819666,Airport Boulevard,B,,0,0,,B2,F81397E028CA9211,2.02004E+13,233,,38045.67089,45334.1773
1474,BreadTalk - Marina Bay Sands,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,2,Marina Bay Sands,18972,Bayfront Avenue,B,,0,0,,B1,5CA1715DFA27D718,2.02004E+13,01F,,29528.81369,30705.5621
1475,BreadTalk - Tiong Bahru Plaza,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,302,Tiong Bahru Plaza,168732,Tiong Bahru Rd,B,,0,0,,1,529D582025CC42F3,2.02004E+13,110,,29876.11289,27289.5705
1476,BreadTalk - Funan,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,109,Funan,179097,North Bridge Road,B,,0,0,,B1,9CBCC188AF5FEFA2,2.02004E+13,26,,30393.91999,29838.0482
1477,Bread Society by BreadTalk - ION,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,2,ION Orchard,238801,Orchard Turn,B,,0,0,,B4,0D92D93E8895F357,2.02004E+13,"8,9,2020",,31819.16829,27785.9379
1478,Da Paolo Gastronomia - Cluny Court,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,501,Cluny Court,259760,Bukit Timah Road,Q,,0,0,,1,81AAF08AE338897D,2.02004E+13,1,,33868.94669,25877.362
1479,Da Paolo Gastronomia - Raffles @ Holland V,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,118,Raffles @ Holland V,278997,Holland Ave,Q,,0,0,,1,B553BC74BFEB9FE6,2.02004E+13,6,,32537.27249,23858.5027
1480,Da Paolo Gastronomia - The Shoppes @ Marina Bay Sands,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,2,The Shoppes @ Marina Bay Sands,18972,Bayfront Avenue,Q,,0,0,,1,5CA1715D88A4076E,2.02004E+13,87,,29528.81369,30705.5621
1481,Da Paolo Gastronomia - Paragon,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,290,Paragon,238859,Orchard Road,Q,,0,0,,B1,B22AF3F278775103,2.02004E+13,K8,,31784.60739,28213.8711
1482,Da Paolo Gastronomia - Battery Road,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,6,Battery Road,49909,Battery Road,Q,,0,0,,1,F2AC53096488380A,2.02004E+13,K1,,29765.86269,30052.829
1483,Yol?? - Vivocity,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,Vivocity,98585,Harbourfront Walk,D,,0,0,,2,575173176746F031,2.02004E+13,133,,27380.70089,26694.6131
1484,Yol?? - Tanjong Pagar Centre,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,7,Tanjong Pagar Centre,78884,Wallich Street,D,,0,0,,B2,49983FADDFFE2EB7,2.02004E+13,1,,28799.27869,29317.3442
1485,Yol?? - Tiong Bahru Plaza,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,302,Tiong Bahru Plaza,168732,Tiong Bahru Road,D,,0,0,,1,529D58204AA6DF40,2.02004E+13,159,,29876.11289,27289.5705
1486,Yol?? - Clementi Mall,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,3155,Clementi Mall,129588,Commonwealth Avenue West,D,,0,0,,1,E9AD0B2D3DD6F55D,2.02004E+13,11,,33015.41229,20313.1303
1487,Yol?? - One@Kentridge,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,One@Kentridge,119082,Lower Kent Ridge Road,D,,0,0,,1,C1403E371DA88A0B,2.02004E+13,37,,30573.98749,22520.6185
1488,Yol?? - West Mall,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,West Mall,658713,Bukit Batok Central Link,D,,0,0,,1,ABBDF399F44046DB,2.02004E+13,K6,,36922.73599,18618.7301
1489,Yol?? - Wisma Atria,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,435,Wisma Atria,238877,Orchard Road,D,,0,0,,B1,1A4127B55387B257,2.02004E+13,64,,31781.91899,27985.6459
1490,Yol?? - Marriott Tang Plaza Hotel,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,350,Marriott Tang Plaza Hotel,238865,Orchard Road,D,,0,0,,1,44DC3BCFC80D2391,2.02004E+13,,,31928.25419,27950.5315
1491,Yol?? - Plaza Singapura,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,68,Plaza Singapura,238839,Orchard Road,D,,0,0,,1,1E13B07C778C1FCD,2.02004E+13,22A,,31455.57599,29305.33689
1492,Yol?? - 313 @ Somerset,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,313,313 @ Somerset,238895,Orchard Road,D,,0,0,,B3,A9D27B1018D7AAFD,2.02004E+13,55,,31526.07059,28485.87179
1493,Yol?? - United Square,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,101,United Square,307591,Thomson Road,D,,0,0,,1,1C1585B03D601241,2.02004E+13,K14,,33289.68999,29128.996
1494,OTC Caf?? - National Library Building,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,100,National Library Building,188064,Victoria Street,C,,0,0,,3,90B242127301EEA9,2.02004E+13,1,,31095.35269,30295.2377
1495,Hajjah Mariam - Westgate,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,3,Westgate,608532,Gateway Drive,R,,0,0,,B2,F7A1D2FABC657872,2.02004E+13,"7,8,2020",,35135.44119,17902.41249
1496,Curry Times - Novena Square,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,238,Novena Square,307683,Thomson Road,C,,0,0,,2,27A6FB1D738480AA,2.02004E+13,33,,33607.74429,29150.5388
1497,Curry Times - Westgate,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,3,Westgate,608532,Gateway Drive,C,,0,0,,2,F7A1D2FA9A66F4E1,2.02004E+13,8,,35135.44119,17902.41249
1498,Curry Times - Northpoint City,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,Northpoint City,768019,Northpoint Drive,C,,0,0,,B1,BD725D17735FC1F6,2.02004E+13,201,,45530.4652,28308.652
1499,Curry Times - Changi Airport T3,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,65,Changi Airport T3,819663,Airport Boulevard,C,,0,0,,B2,1A6E905C8AFE180F,2.02004E+13,51,,37385.47989,44899.3133
1500,Curry Times - Changi Airport T4,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,30,Changi Airport T4,819665,Airport Boulevard,C,,0,0,,2,2C7925A5178F6451,2.02004E+13,81,,35576.16899,44711.6974
1501,Curry Times - Alexandra Retail Centre,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,460,Alexandra Retail Centre,119963,Alexandra Road,C,,0,0,,2,47F3FC7464BB5AA1,2.02004E+13,36,,28462.22779,24417.3235
1502,My Briyani House - The Seletar Mall,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,33,The Seletar Mall,797653,Sengkang West Avenue,C,,0,0,,1,3BD72E3BBCAED4C6,2.02004E+13,"31,32,33",,41478.7338,32757.4124
1503,My Briyani House - IMM Building,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,2,IMM Building,609601,Jurong East Street 21,C,,0,0,,2,9FB1C7B34D77572A,2.02004E+13,53,,35231.97309,18364.09869
1504,My Briyani House - Marine Cove,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1000,Marine Cove,449876,East Coast Parkway,C,,0,0,,1,7179E471A7C9F0CC,2.02004E+13,4,,31531.53799,36857.9546
1505,My Briyani House - Compass One,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,Compass One,545078,Sengkang Square,C,,0,0,,1,3291922BAAFBD402,2.02004E+13,25,,41556.3036,34862.1106
1506,My Briyani House - Tampines Hub,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,51,Tampines Hub,528523,Tampines Ave 4,C,,0,0,,1,C57C470A159075CA,2.02004E+13,15,,37288.50339,39837.2247
1507,Gelare - Bugis+,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,201,Bugis+,188067,Victoria Street,C,,0,0,,5,825711FD053491CF,2.02004E+13,10,,31335.34459,30248.02429
1508,Gelare - Causeway Point,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,Causeway Point,738099,Woodlands Square,C,,0,0,,3,997DF23DB1DE836F,2.02004E+13,"K6,7,8",,46412.0239,22699.52399
1509,Gelare - Compass One,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,Compass One,545078,Sengkang Square,C,,0,0,,1,3291922B1498502D,2.02004E+13,46,,41556.3036,34862.1106
1510,Gelare - Hillion Mall,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,17,Hillion Mall,678278,Petir Road,C,,0,0,,B1,B978567B98FD46ED,2.02004E+13,"31,32",,40036.5402,20145.6156
1511,Gelare - IMM Building,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,2,IMM Building,609601,Jurong East Street 21,C,,0,0,,1,9FB1C7B3A32D6A2C,2.02004E+13,22A,,35231.97309,18364.09869
1512,Food Junction - Junction 8,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,9,Junction 8,579837,Bishan Place,F,,0,0,,4,EF33ED2C28A1F074,2.02004E+13,1,,36928.13689,29687.033
1513,Food Junction - Lot One Shoppers' Mall,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,21,Lot One Shoppers' Mall,689812,Choa Chu Kang Ave 4,F,,0,0,,4,E2F44985E2CCB9A1,2.02004E+13,15,,40779.5207,18165.7486
1514,Food Junction - United Square,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,101,United Square,307591,Thomson Road,F,,0,0,,B1,1C1585B01A7BBF5D,2.02004E+13,"2,57,59,56M,N,P,Q",,33289.68999,29128.996
1515,Food Republic - NEX,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,23,Serangoon NEX,556083,Serangoon Central,F,,0,0,,B2,0D7832C164A14F91,2.02004E+13,"63,64,65,66",,36950.14149,32271.9281
1516,Food Republic - IHQ,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,30,Breadtalk IHQ,534013,Tai Seng Street,F,,0,0,,1,FEF6A03671A98AC5,2.02004E+13,"6,7,2008",,35170.70799,34267.709
1517,Food Republic - City Square Mall,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,180,City Square Mall,208539,Kitchener Road,F,,0,0,,4,525075C5D51D0934,2.02004E+13,"31,32",,32622.99229,30571.1667
1518,Food Republic - Westgate,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,3,Westgate,608532,Gateway Drive,F,,0,0,,B1,F7A1D2FAF8F83708,2.02004E+13,"28,29",,35135.44119,17902.41249
1519,My Kampung - Junction Nine,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,18,Junction Nine,768897,Yishun Ave 9,F,,0,0,,2,3FBBA7FC735DE7C9,2.02004E+13,1,,46082.9133,28921.6891
1520,My Kampung - Sports Hub,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,Kallang Wave Mall,397628,Stadium Place,F,,0,0,,2,85070E9B1E74277D,2.02004E+13,16,,31797.91659,32388.4363
1521,My Kampung - Heartbeat@Bedok,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,11,Heartbeat@Bedok,469662,Bedok North St 1,F,,0,0,,1,E6D5FB69B8889208,2.02004E+13,"28,29",,34356.99209,38940.0236
1522,Tiffany Caf?? & Restaurant,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,,Furama City Centre,59804,Eu Tong Sen Street,I,,0,0,,2,53FD0298E31712D1,2.02004E+13,,,29877.23249,29254.2536
1523,Segar Village - Sims Way,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,19,Sims Way,388831,Sims Way,R,,0,0,,,655EDD34508B2298,2.02004E+13,,,32719.06349,32612.2621
1524,Segar @ Chinatown,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,133,Chinatown Point,59413,North Bridge Road,R,,0,0,,B2,CA38BDBE9E8B87F4,2.02004E+13,"39,40,41",,29714.16409,29266.3331
1525,Segar @ Star Vista,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,The Star Vista,138617,Vista Exchange Green,R,,0,0,,2,ECF254E162BC01B6,2.02004E+13,8,,32130.26559,22980.3371
1526,Segar @ Downtown East,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,E! Avenue @ Down Town East Market Square,519599,Pasir Ris Close,R,,0,0,,2,EE602DE88213A477,2.02004E+13,322,,39903.0787,41385.7332
1527,West Co'z Caf?? - West Coast Plaza,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,154,West Coast Plaza,127371,West Coast Road,R,,0,0,,2,F989269425B2AB55,2.02004E+13,23,,31769.17029,20428.4284
1528,West Co'z Caf?? - Yew Tee Plaza,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,21,Yew Tee Point,689578,Chua Chu Kang North 6,R,,0,0,,1,20BC00245408C910,2.02004E+13,28,,42132.2393,18344.7137
1529,West Co'z Caf?? - Junction 10,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,1,Junction 10,677899,Woodlands Road,R,,0,0,,1,5C87DB55DD27E2F0,2.02004E+13,"34,35",,40285.9415,19845.1929
1530,A-Poh Kitchen - Clementi Ave 2,Choose healthier options from F&B outlets under HPB's Healthier Dining Programme,,,,,-1,0,-1,,,354,Clementi Ave 2,120354,Clementi Avenue 2,R,,0,0,,1,D9D31FBE9157E3B9,2.02004E+13,223,,32869.12179,21048.9395
